pdb	seed_dir	DockQ_HA	iRMSD_HA	fnat_HA	DockQ_LA	iptm	ptm	avg_plddt	gpde	ha_iptm	ranking_score
9jqv	seed_1812140441	0.0038994369162518	20.01857996554215	0.0	0.0036661645641319	0.472459	0.597956	87.755928	0.613554	0.148295	0.497558
9jqv	seed_3163119785	0.0032709072190342	22.94979516858843	0.0	0.0037484951540611	0.454035	0.576271	87.931267	0.647677	0.135996	0.478482
9jqv	seed_958682846	0.0032673356443401	22.744569682290148	0.0	0.0036352635074262	0.464449	0.590124	87.966499	0.658326	0.139761	0.489584
9kur	seed_1181241943					0.567794	0.663555	87.954384	0.570171	0.121554	0.596054
9kur	seed_1812140441	0.0265463108557868	13.148704483101184	0.0	0.0253825803179339	0.579903	0.676955	88.042564	0.535784	0.125658	0.604778
9kur	seed_3163119785					0.588498	0.684253	88.758598	0.536974	0.139455	0.619489
9kur	seed_958682846					0.57886	0.673883	88.024147	0.543104	0.139815	0.608793
9l9y	seed_1181241943	0.0412480742870298	10.77802504173298	0.0	0.0433667801340817	0.635083	0.731711	88.847	0.554587	0.258363	0.654408
9l9y	seed_1812140441	0.0588080216489161	11.124092998239547	0.0	0.0632211914668331	0.683709	0.762216	89.640015	0.554429	0.359102	0.699411
9l9y	seed_3163119785	0.0812947240579184	10.953019999624084	0.0	0.0864191883811257	0.62616	0.692384	89.25798	0.56458	0.335515	0.639405
9l9y	seed_958682846	0.0683646684579777	11.086652423338398	0.0	0.0739062357053341	0.63381	0.722561	88.974846	0.595414	0.28476	0.65156
9lad	seed_1181241943	0.8272756096176997	1.1656940088234702	0.9361702127659576		0.858134	0.908806	90.361702	0.400981	0.858134	0.868269
9lad	seed_1812140441	0.8764410461347926	0.8324552707317953	0.9361702127659576		0.855773	0.907457	90.555794	0.405371	0.855773	0.86611
9lad	seed_3163119785	0.8849195387860975	0.7992483793773945	0.9361702127659576		0.857144	0.907133	90.613113	0.404488	0.857144	0.867141
9lad	seed_958682846	0.8953790902446275	0.7370433883550819	0.9361702127659576		0.857821	0.911369	90.630623	0.39403	0.857821	0.86853
9lh2	seed_1181241943					0.087588	0.601702	82.567963	0.919831	0.087588	0.190411
9lh2	seed_1812140441					0.103515	0.599951	83.075157	0.820952	0.103515	0.202802
9lh2	seed_3163119785	0.1802042942111536	4.9054954040303285	0.1136363636363636		0.119342	0.602362	83.750465	0.743778	0.119342	0.215946
9lh2	seed_958682846					0.099974	0.598329	84.186111	0.73375	0.099974	0.199645
9lme	seed_1181241943					0.211211	0.630856	84.353836	0.874764	0.211211	0.307045
9lme	seed_1812140441					0.231988	0.644341	85.101616	0.779266	0.231988	0.32934
9lme	seed_3163119785					0.22806	0.636486	84.460007	0.803516	0.22806	0.323138
9lme	seed_958682846					0.283934	0.651146	85.030632	0.748814	0.283934	0.372257
9lrf	seed_1181241943	0.0241476327103958	11.897599150066156	0.0	0.0223605614552795	0.554555	0.64004	86.936363	0.669473	0.265339	0.571652
9lrf	seed_1812140441	0.0219817256909198	11.895781066971509	0.0	0.0227812952397035	0.54201	0.636527	86.719376	0.672335	0.270457	0.560914
9lrf	seed_2746317213	0.0202067741638106	12.60140993010554	0.0	0.0225767666741779	0.547876	0.64268	86.959991	0.672259	0.244723	0.566837
9lrf	seed_3163119785	0.0206735002062074	13.320489202593484	0.0	0.0222488466935375	0.562162	0.649617	86.989128	0.680821	0.264433	0.579653
9lrf	seed_958682846	0.0197347741428353	12.67585021075478	0.0	0.0221256658493194	0.611019	0.689035	87.360435	0.639342	0.381003	0.626622
9m5b	seed_1181241943	0.8482232825293149	0.7532128751945472	0.9444444444444444	0.6818196901495764	0.673711	0.76245	91.695099	0.443962	0.341472	0.691459
9m5b	seed_1812140441	0.7805984083463944	1.1044366709697169	0.8888888888888888	0.7042044057486558	0.647641	0.747402	91.455307	0.456336	0.30312	0.667593
9m5b	seed_2746317213	0.8618557853379588	0.8499608709410762	0.9166666666666666	0.8075662536160211	0.777385	0.827552	92.512886	0.392528	0.54502	0.787418
9m5b	seed_958682846	0.3967691411464246	2.7222370987069953	0.6944444444444444	0.5093176461090126	0.59861	0.713546	90.801979	0.514672	0.193931	0.621597
9m6j	seed_1181241943	0.0177002998283129	13.406894169655976	0.0		0.64986	0.857917	88.812294	0.452571	0.64986	0.691472
9m6j	seed_1812140441	0.0172719973474156	13.71370869580961	0.0		0.627287	0.853796	88.310463	0.465901	0.627287	0.672589
9m6j	seed_3163119785	0.0170362639670394	13.820121718249403	0.0		0.623627	0.850388	87.912926	0.479855	0.623627	0.66898
9m6j	seed_958682846	0.0166848512205013	14.031443911840633	0.0		0.524468	0.825263	87.542625	0.533819	0.524468	0.584627
9m6o	seed_1181241943	0.0180740200340205	13.312473910276523	0.0		0.691275	0.87198	88.793793	0.430576	0.691275	0.727416
9m6o	seed_1812140441	0.0175048292164367	13.56055402157389	0.0		0.630317	0.856728	88.899208	0.468015	0.630317	0.675599
9m6o	seed_3163119785	0.0174877674249852	13.540043830186187	0.0		0.668953	0.866437	88.74128	0.443727	0.668953	0.70845
9m6o	seed_958682846	0.0178248440031709	13.439524565438129	0.0		0.628635	0.852137	88.027519	0.468192	0.628635	0.673336
9mer	seed_1181241943	0.0378708701563809	10.657059426022771	0.0	0.0371347572368047	0.549445	0.670754	89.597977	0.515512	0.162624	0.573707
9mer	seed_1812140441	0.0341347044594107	12.739077131138846	0.0	0.0325791301130007	0.62012	0.719968	90.343529	0.509393	0.28338	0.64009
9mer	seed_3163119785	0.0695168611489885	10.410949015052564	0.0	0.0697846186704698	0.544904	0.666363	89.625755	0.518712	0.149284	0.569196
9mer	seed_958682846	0.093353271327136	10.20620689916023	0.0	0.0957697426902983	0.555507	0.676556	89.523354	0.522973	0.164954	0.579717
9mev	seed_1181241943	0.0340058237735523	13.364481290106648	0.0	0.035054057075736	0.601535	0.708132	90.258972	0.482737	0.285655	0.622854
9mev	seed_1812140441	0.1054530396656964	5.472021071674261	0.0	0.1056904394124023	0.546416	0.670648	90.402252	0.508685	0.140119	0.571262
9mev	seed_3163119785	0.0335477865397664	13.31285931339855	0.0	0.0345103649739017	0.609824	0.716975	90.581635	0.5113	0.287247	0.631254
9mev	seed_958682846	0.0351753410956728	13.350923787859452	0.0	0.0364420455094919	0.617627	0.724178	90.666161	0.512978	0.302965	0.638937
9mic	seed_1181241943	0.0339964035404935	14.14834508887275	0.0	0.1418962266262093	0.616493	0.705385	89.675064	0.546302	0.268093	0.634271
9mic	seed_1812140441	0.0329426093532976	14.36759070160804	0.0	0.1792533246882065	0.62029	0.707379	89.792488	0.53317	0.278793	0.637708
9mic	seed_2746317213	0.034319766601203	14.201750301524042	0.0	0.178727120658142	0.574494	0.666371	89.028954	0.557155	0.213479	0.592869
9mic	seed_958682846	0.0316544549562186	14.433603502925278	0.0	0.1582044811077368	0.628675	0.716518	89.708878	0.547715	0.284784	0.646244
9mid	seed_1181241943	0.0393542118937673	14.146441252081896	0.0263157894736842	0.1486601831483004	0.561285	0.654248	88.593323	0.614121	0.202503	0.579878
9mid	seed_1812140441	0.0393000986143004	14.039601350442204	0.0263157894736842	0.0290312817108116	0.567575	0.658434	88.267067	0.603355	0.219555	0.585747
9mid	seed_2746317213	0.0346628930783961	14.041041644503515	0.0131578947368421	0.0290020351335275	0.551548	0.639041	87.782112	0.602418	0.205642	0.569047
9mid	seed_3163119785	0.0398159419242832	13.876282549181129	0.0526315789473684	0.0159787754738303	0.513331	0.585242	87.031189	0.655695	0.207404	0.527713
9mid	seed_958682846	0.0349459100017158	15.615725402758878	0.0131578947368421	0.0304218169181443	0.544038	0.637211	87.625961	0.58722	0.171286	0.562673
9mif	seed_1181241943	0.0336759773513321	15.380510650490102	0.0	0.1269976382286149	0.611059	0.706456	89.753693	0.586968	0.230063	0.630139
9mif	seed_1812140441	0.2962376937446813	3.012099501524346	0.2222222222222222	0.3426944205980111	0.602678	0.702114	89.664436	0.558847	0.204149	0.622566
9mif	seed_3163119785	0.0290662030471103	13.414175354215018	0.0	0.033330764325367	0.558904	0.641773	89.011787	0.585087	0.201731	0.575478
9mif	seed_958682846	0.0458672841683317	10.55754143354343	0.0	0.0473999164923169	0.57509	0.683169	89.438698	0.585367	0.137611	0.596705
9mj3	seed_1181241943	0.0350446590533548	16.358755811528326	0.0	0.0331446171889772	0.517176	0.600836	88.494789	0.564681	0.147919	0.533908
9mj3	seed_1812140441	0.0489519041691424	12.797131092320535	0.0333333333333333	0.0366617416670056	0.577276	0.686923	89.353088	0.529643	0.146853	0.599206
9mj3	seed_3163119785	0.0336729828412941	13.259079916614583	0.0	0.0365102124149862	0.581368	0.689587	89.404747	0.529823	0.15264	0.603012
9mj3	seed_958682846	0.0379911622952639	13.87492045993243	0.0	0.1012385855806478	0.528858	0.608071	88.570251	0.545697	0.184898	0.544701
9ml8	seed_1181241943					0.566593	0.688784	88.335632	0.568042	0.142677	0.591031
9ml8	seed_1812140441					0.599551	0.707154	88.601486	0.54092	0.221124	0.621071
9ml8	seed_3163119785					0.565573	0.686401	88.244019	0.557318	0.142364	0.589739
9ml8	seed_958682846					0.624674	0.725183	89.092522	0.535332	0.262343	0.644776
9mqv	seed_1181241943	0.2254865714124181	2.7822981512013563	0.2181818181818181	0.5462229912211917	0.44687	0.56528	88.970673	0.542837	0.230248	0.470552
9mqv	seed_1812140441	0.3701747168239979	1.8351627354610816	0.3818181818181818	0.6562851518320482	0.475179	0.591178	89.326981	0.518387	0.272968	0.498379
9mqv	seed_2746317213	0.3141213409879725	1.8928718694453728	0.3818181818181818	0.5855794433652547	0.456522	0.580888	88.840927	0.551148	0.247454	0.481395
9mqv	seed_958682846	0.3599713739688069	1.6931603077860289	0.4727272727272727	0.5747670357753806	0.455135	0.57371	88.802994	0.550472	0.230532	0.47885
9mxi	seed_1181241943	0.0440278023669738	13.345504678249808	0.0	0.0445577307141882	0.62793	0.693601	85.808357	0.769987	0.228483	0.641065
9mxi	seed_1812140441	0.048916568776302	13.375760966962307	0.0	0.0471375336302768	0.614344	0.683804	85.226906	0.724193	0.20355	0.628236
9mxi	seed_3163119785	0.0447144315961074	13.284447684904658	0.0	0.044921962513037	0.64954	0.708225	85.820251	0.72248	0.28814	0.661277
9mxi	seed_958682846	0.0376613173027514	13.330511308208743	0.0	0.0406909048003714	0.647669	0.705696	86.419876	0.719987	0.281081	0.659275
9n8i	seed_1181241943	0.0231577297746506	13.479869838731403	0.0	0.0213073987536554	0.515069	0.623649	89.464119	0.499678	0.11873	0.536785
9n8i	seed_1812140441	0.0553003788125047	14.674023176237586	0.0714285714285714	0.0328779440167348	0.541525	0.649734	89.733124	0.47054	0.146969	0.563166
9n8i	seed_3163119785	0.0731770094291073	9.736392184154862	0.1071428571428571	0.036210875690132	0.549413	0.656173	89.806366	0.458843	0.168241	0.570765
9n8i	seed_958682846	0.6390772739995868	1.1440924731040076	0.8571428571428571	0.2890266848427115	0.558552	0.660029	89.605118	0.469225	0.160641	0.578847
9n8n	seed_1181241943	0.0066078168662371	13.343654127290243	0.0	0.004694714363729	0.428755	0.552803	86.633682	0.587063	0.111343	0.453565
9n8n	seed_1812140441	0.0049911534585964	16.844984687276607	0.0	0.0043338864474974	0.436807	0.562877	87.050995	0.589798	0.120281	0.462021
9n8n	seed_3163119785	0.0048488728779759	17.315213573437376	0.0	0.0030367404629581	0.428095	0.554751	83.7659	0.72551	0.108586	0.453426
9n8n	seed_958682846	0.0055067940226892	16.554887794721935	0.0	0.0033231421134157	0.422007	0.534017	85.87178	0.618428	0.117333	0.444409
9ncd	seed_1181241943	0.0578309924943811	9.837904245774949	0.0	0.0543822383364904	0.665296	0.714794	89.817322	0.523186	0.313414	0.675195
9ncd	seed_1812140441	0.0655336277184745	8.609351368691101	0.0	0.053898369432205	0.651776	0.716427	89.627716	0.543127	0.199291	0.664706
9ncd	seed_2746317213	0.0645590836900518	9.417237867316466	0.0	0.0597118913821072	0.64669	0.697749	89.626045	0.528167	0.289022	0.656902
9ncd	seed_3163119785	0.045288884085475	8.570891979666815	0.0	0.0376685162754439	0.637345	0.707451	89.808029	0.529039	0.167839	0.651366
9ncd	seed_958682846	0.0619043365613133	9.542030285630318	0.0	0.0586250981770118	0.670816	0.716174	89.723648	0.518109	0.324026	0.679888
9njy	seed_1181241943	0.8672599433268476	0.5681667732010077	0.9487179487179488	0.8222498676824305	0.808256	0.83244	91.320877	0.379851	0.74061	0.813093
9njy	seed_1812140441	0.8197973169327556	0.7168253031417258	0.8974358974358975	0.6847389835964165	0.791833	0.827047	92.061508	0.37604	0.692143	0.798876
9njy	seed_2746317213	0.8508195785464685	0.613439712034835	0.9230769230769232	0.7658177062653918	0.790947	0.824738	92.102364	0.37133	0.691807	0.797705
9njy	seed_958682846	0.7143568863151181	0.7172609934760158	0.8974358974358975	0.6792981824878418	0.741194	0.779179	90.634377	0.400229	0.616282	0.748791
9npi	seed_1181241943	0.2164929375779359	3.847332655659532	0.238095238095238	0.2193432138346954	0.623923	0.706873	86.710854	0.647025	0.298002	0.640513
9npi	seed_1812140441	0.0432395127715002	13.434938623871933	0.0	0.0388740416985693	0.675805	0.738538	87.850533	0.533781	0.375182	0.688351
9npi	seed_2746317213	0.0420019104718696	13.47051977164202	0.0	0.0370217085344528	0.73166	0.780574	88.636467	0.487255	0.507546	0.741443
9npi	seed_958682846	0.2317704128345914	4.099988077548629	0.2857142857142857	0.1605999941884866	0.604595	0.698941	86.075119	0.686394	0.226329	0.623464
9oar	seed_1181241943	0.0611253076659874	9.633701399303412	0.0	0.0927752644505315	0.56183	0.650887	88.626678	0.571676	0.196251	0.579641
9oar	seed_1812140441					0.563443	0.653073	88.779991	0.573605	0.18145	0.581369
9oar	seed_2746317213	0.0320554001541538	14.94780753458578	0.0	0.0317017746296184	0.555406	0.649806	88.575462	0.584872	0.166604	0.574286
9oar	seed_3163119785	0.0418211229934633	9.623053604390597	0.0	0.0440340501327747	0.556928	0.643093	88.525795	0.592856	0.185724	0.574161
9obn	seed_1181241943					0.757923	0.815987	85.4823	0.59461	0.757923	0.769536
9obn	seed_1812140441					0.776222	0.842521	87.205109	0.50787	0.776222	0.789482
9obn	seed_2746317213					0.66139	0.771561	84.906052	0.66533	0.66139	0.683424
9obn	seed_3163119785					0.661518	0.764358	84.76046	0.663063	0.661518	0.682086
9pi9	seed_1181241943	0.0234964372951109	14.384027048243455	0.025	0.0809933884563105	0.491117	0.598942	86.584648	0.682894	0.145071	0.522515
9pi9	seed_1812140441					0.48433	0.59188	86.532188	0.699178	0.141475	0.51643
9pi9	seed_2746317213					0.479093	0.588217	86.208145	0.708669	0.133922	0.510751
9pi9	seed_3163119785					0.479743	0.585884	86.546486	0.711486	0.134183	0.511562
9pru	seed_1181241943					0.727629	0.765845	91.110184	0.409352	0.552822	0.735272
9pru	seed_1812140441					0.589551	0.679072	89.480843	0.504035	0.240274	0.607455
9pru	seed_2746317213					0.673312	0.740577	90.332413	0.440338	0.393815	0.686765
9pru	seed_3163119785					0.682113	0.752736	90.533043	0.440942	0.395327	0.696237
9pzi	seed_1181241943	0.0447895869688474	13.301254236267065	0.0	0.0454153012090937	0.683571	0.738655	89.824364	0.579229	0.412309	0.694588
9pzi	seed_1812140441	0.038578819907421	13.261332675713158	0.0	0.0402389273724085	0.655518	0.721739	89.126274	0.575676	0.346252	0.668762
9pzi	seed_2746317213	0.0447864522286721	13.480045564387709	0.0	0.0453575509278456	0.716589	0.765052	90.3713	0.549619	0.472336	0.726282
9pzi	seed_3163119785	0.0447751059754834	14.512162026372485	0.0	0.0431014874921674	0.604407	0.689158	88.260216	0.58	0.166483	0.621357
9q8l	seed_1181241943	0.0369829182702187	16.32964941079158	0.0	0.0370367337025639	0.639147	0.706858	86.392693	0.628341	0.246353	0.652689
9q8l	seed_1812140441	0.0347486761614537	12.370971938015884	0.0	0.0373040555398707	0.609658	0.680142	86.256538	0.61903	0.214107	0.623755
9q8l	seed_2746317213	0.0429664382436801	13.987600884913215	0.0294117647058823	0.0343268715609444	0.580461	0.649271	85.402397	0.631562	0.185414	0.594223
9q8l	seed_3163119785	0.0634084934289052	10.18089705891248	0.0	0.0705768667458023	0.609625	0.683606	86.155609	0.637467	0.207709	0.624421
9q8l	seed_958682846	0.7596578388354068	0.7408022700832685	0.6764705882352942	0.8729478943414639	0.649882	0.70399	86.664749	0.614981	0.31907	0.660704
9qrv	seed_1812140441	0.0176332138565891	12.319163001285387	0.0	0.0188627440112323	0.657534	0.743032	87.25235	0.545198	0.140776	0.674634
9qrv	seed_2746317213	0.5509768311431235	1.807203075265585	0.5555555555555556	0.4943643089393832	0.71082	0.787211	88.703712	0.486777	0.273043	0.726098
9qrv	seed_3163119785	0.0172291165311238	12.241671475244404	0.0	0.0182377656350663	0.670135	0.759376	87.736443	0.571404	0.136445	0.687983
9rit	seed_1181241943	0.0917250746143302	8.00143574705704	0.0		0.292403	0.702397	81.174934	0.814239	0.292403	0.374402
9rit	seed_1812140441	0.0679974739816154	7.772519722438365	0.0		0.135123	0.647374	79.733696	0.893391	0.135123	0.237573
9rit	seed_2746317213	0.5422659107450475	2.2371834344529886	0.5476190476190477		0.417661	0.732528	81.116493	0.733728	0.417661	0.480635
9rit	seed_3163119785	0.7187787003622187	1.3496282065550331	0.6428571428571429		0.480732	0.760041	82.415176	0.642021	0.480732	0.536594
9rit	seed_958682846	0.093610661608032	11.285916449062292	0.1428571428571428		0.170061	0.653463	79.400055	0.829095	0.170061	0.266741
9riu	seed_1812140441	0.0560583339483978	10.503064030683078	0.037037037037037		0.144833	0.671634	83.607491	0.663969	0.144833	0.250193
9riu	seed_2746317213					0.168436	0.67138	83.196579	0.728627	0.168436	0.269025
9riu	seed_3163119785	0.0537869327422717	8.353838403232695	0.0		0.133816	0.667729	83.107086	0.662141	0.133816	0.240599
9riu	seed_958682846					0.153837	0.66947	82.293861	0.696811	0.153837	0.256964
9rm2	seed_1812140441					0.471363	0.594453	87.966736	0.604059	0.128782	0.495981
9rm2	seed_2746317213					0.493075	0.609721	87.891609	0.599031	0.176983	0.516405
9rm2	seed_3163119785					0.484991	0.60325	88.041878	0.610909	0.156792	0.508643
9rm2	seed_958682846					0.465721	0.590451	87.531624	0.59063	0.115386	0.490667
9rn6	seed_1812140441	0.0385092775789667	15.900565571421396	0.0588235294117647		0.210241	0.560497	79.166771	1.066294	0.210241	0.280292
9rn6	seed_2746317213	0.0443278257280359	15.955782348617234	0.0784313725490196		0.410918	0.627164	80.400246	0.894906	0.410918	0.454168
9rn6	seed_3163119785	0.0061884744461526	23.068454636805587	0.0		0.297676	0.60056	79.415794	1.048254	0.297676	0.358253
9rn6	seed_958682846	0.0032323782726344	34.52432436003261	0.0		0.101651	0.515002	78.311905	1.371923	0.101651	0.184321
9th6	seed_1812140441	0.0059246348858883	21.663193331374305	0.0		0.370232	0.803548	87.913361	0.553214	0.370232	0.456895
9th6	seed_2746317213	0.0059544147796803	21.50919688266183	0.0		0.306488	0.788126	87.528572	0.573576	0.306488	0.402815
9th6	seed_3163119785	0.0064190372950007	21.15384062397491	0.0		0.192267	0.757354	86.89994	0.5752	0.192267	0.305285
9th6	seed_958682846	0.0057753152038745	21.537750458769334	0.0		0.289887	0.778422	87.133118	0.592396	0.289887	0.387594
9u8g	seed_1812140441	0.7252182728177049	1.438690396160646	0.7887323943661971		0.818363	0.918914	90.594543	0.369939	0.818363	0.838473
9u8g	seed_2746317213	0.7235582839360104	1.4403043119030012	0.7746478873239436		0.78475	0.906402	89.822502	0.385171	0.78475	0.80908
9u8g	seed_3163119785	0.6961696105804765	1.5479685706633248	0.7746478873239436		0.769335	0.902096	90.169975	0.380875	0.769335	0.795887
9u8g	seed_958682846					0.672361	0.868162	89.31105	0.406418	0.672361	0.711521
9uk5	seed_1812140441	0.0484809217711286	12.021442358110862	0.0	0.0499541624383008	0.591203	0.662842	87.013557	0.602704	0.199968	0.605531
9uk5	seed_2746317213	0.0332486546613407	13.047273739954068	0.0	0.0392746264596593	0.628826	0.71086	87.117111	0.597138	0.17513	0.645233
9uk5	seed_3163119785	0.0341505228566147	12.747556638437642	0.0	0.0380461287881929	0.585404	0.663106	87.048302	0.60088	0.146188	0.600945
9uk5	seed_958682846	0.0342115837161649	14.798738859480885	0.0	0.0389461130272476	0.635389	0.717662	88.011887	0.551242	0.179898	0.651844
9uvi	seed_1181241943	0.6690379950497086	1.2898557568436642	0.5217391304347826	0.8799112615335739	0.918617	0.93965	92.839417	0.336504	0.817219	0.922824
9uvi	seed_2746317213	0.6805916658340116	1.2800209613069735	0.5217391304347826	0.8981180358467359	0.915548	0.937645	92.541374	0.34265	0.810532	0.919967
9uvi	seed_3163119785	0.6465776457582046	1.4684375935557843	0.5217391304347826	0.8799666755479362	0.921706	0.941951	92.960419	0.332553	0.824635	0.925755
9uvi	seed_958682846	0.6074898963941878	1.57047230835127	0.4782608695652174	0.8288573271531284	0.92022	0.940553	92.773026	0.335651	0.825776	0.924287
9uzb	seed_1181241943	0.0152297107264524	8.594917837005303	0.0	0.0126898362539019	0.50984	0.627973	87.582497	0.633185	0.150119	0.533466
9uzb	seed_2746317213	0.2469209325470437	3.3712471975837546	0.4761904761904761	0.244181822275266	0.521577	0.635778	88.224068	0.567531	0.189061	0.544417
9uzb	seed_3163119785	0.0066585823609067	14.172414255153289	0.0	0.0065537253741179	0.476301	0.590725	83.794312	0.798436	0.132593	0.499186
9uzb	seed_958682846	0.0130659221221216	9.68557343432308	0.0	0.0108824737322466	0.49429	0.612171	86.933174	0.620277	0.139528	0.517866
9uzc	seed_1181241943	0.0118382000594825	9.194327954991016	0.0	0.0196970292233617	0.46309	0.564106	87.069023	0.632313	0.132436	0.483293
9uzc	seed_1812140441	0.0177717671493542	7.398459341481947	0.0	0.0604355575559724	0.472762	0.573088	87.274742	0.617365	0.159208	0.492827
9uzc	seed_2746317213	0.1090352784660371	5.647028557087182	0.238095238095238	0.0832971906749405	0.50065	0.615996	87.650299	0.602611	0.154976	0.523719
9uzc	seed_3163119785	0.0796863024122287	8.133395208628988	0.1904761904761904	0.0153703797691299	0.52642	0.63395	86.84594	0.566594	0.202253	0.547926
9uzc	seed_958682846	0.0502118592454477	8.034661793449544	0.0952380952380952	0.0733729760499032	0.49188	0.611371	87.751106	0.594816	0.134237	0.515779
9uzd	seed_1181241943	0.0105328932255405	14.984797677545991	0.0	0.0061241372379727	0.490148	0.618542	87.681915	0.645792	0.110261	0.515827
9uzd	seed_2746317213	0.0882427033221959	8.579691427812422	0.0	0.0369856247889485	0.466867	0.562574	87.219284	0.611773	0.146708	0.486009
9uzd	seed_3163119785	0.0192574164939275	7.205735731582282	0.0	0.0850119987345117	0.505349	0.616061	88.233002	0.554788	0.167327	0.527491
9uzd	seed_958682846	0.06516170240247	7.225233352790297	0.1363636363636363	0.0778109986908815	0.510233	0.600771	86.385612	0.590105	0.212887	0.528341
9uze	seed_1181241943	0.033278191220102	11.248270100784207	0.0476190476190476	0.0180984841491937	0.521662	0.638151	87.752647	0.596027	0.171577	0.54496
9uze	seed_1812140441	0.0054630655848082	17.935680928181153	0.0	0.0046776092206501	0.482589	0.60931	86.431068	0.748537	0.100608	0.507934
9uze	seed_3163119785	0.0156675618945669	8.459661669031977	0.0	0.0133598009923966	0.505388	0.619251	87.179955	0.634542	0.152803	0.528161
9uze	seed_958682846	0.0144605977964358	9.27452024105834	0.0	0.0131277026848003	0.468297	0.573299	87.01091	0.615942	0.141673	0.489297
9uzf	seed_1181241943	0.0056311606308589	15.274552453426246	0.0	0.0054419064374878	0.496236	0.619198	82.650154	0.834258	0.121982	0.526763
9uzf	seed_1812140441	0.1135361831996861	6.046243196908821	0.2608695652173913	0.0696642338070075	0.467757	0.56725	86.219978	0.6469	0.138797	0.487656
9uzf	seed_3163119785	0.0616905424805083	10.18772234769355	0.1304347826086956	0.0386174709573748	0.477936	0.583119	87.342339	0.591464	0.144746	0.498973
9uzf	seed_958682846	0.0752670424216928	9.323243865385594	0.1739130434782608	0.062574843680287	0.491743	0.612121	86.659592	0.662993	0.127298	0.515819
9uzg	seed_1181241943	0.0493338026943824	9.775094384344754	0.0952380952380952	0.038703911308326	0.469627	0.578133	86.025871	0.666523	0.144619	0.491329
9uzg	seed_1812140441	0.009684290137499	12.588478327307074	0.0	0.0078627540930782	0.478621	0.588727	86.580559	0.654678	0.143329	0.500642
9uzg	seed_3163119785	0.0129470144868332	11.888298744088177	0.0	0.0087310830747733	0.465457	0.579221	86.057693	0.73695	0.134929	0.48821
9uzg	seed_958682846	0.1168255001592702	4.983724401000656	0.238095238095238	0.0726398680133034	0.4834	0.600845	87.83712	0.599674	0.131906	0.506889
9uzh	seed_1181241943	0.0609403775456578	9.014856727306247	0.1304347826086956	0.0368127421296275	0.476191	0.583752	87.3601	0.597361	0.153308	0.497703
9uzh	seed_1812140441	0.0064208509878281	14.202394626255986	0.0	0.0061168489743448	0.467068	0.576469	87.108276	0.658744	0.142351	0.488948
9uzh	seed_2746317213	0.0069386127962855	13.80962893190759	0.0	0.006718174863116	0.47273	0.583272	87.291351	0.656228	0.155459	0.494839
9uzh	seed_3163119785	0.0820413809916212	6.459209600624403	0.1739130434782608	0.0807410887759876	0.490608	0.601816	87.283302	0.617435	0.160854	0.512849
9uzh	seed_958682846	0.1155774799546189	4.755017410190871	0.217391304347826	0.1343590714171771	0.48678	0.60013	87.72039	0.577369	0.140806	0.50945
9uzi	seed_1181241943	0.0148497996634782	8.776623519542545	0.0	0.0123973565664919	0.509651	0.627748	87.571175	0.633393	0.149962	0.53327
9uzi	seed_2746317213	0.2604035535817111	3.4233456348800924	0.52	0.2625599756586664	0.521285	0.635017	88.212593	0.567995	0.18941	0.544031
9uzi	seed_3163119785	0.0068546666255038	13.793599816217146	0.0	0.0066256343677515	0.47604	0.590307	83.790436	0.798753	0.132549	0.498894
9uzi	seed_958682846	0.0127392227570364	9.905536248317636	0.0	0.0106517530429912	0.494279	0.612271	86.933777	0.620234	0.139453	0.517877
9vdy	seed_1181241943	0.9231218683835856	0.449298412980949	0.9130434782608696	0.938731194057202	0.631719	0.717281	89.893021	0.559323	0.405078	0.648831
9vdy	seed_2746317213	0.907102033467086	0.4684958440034706	0.8695652173913043	0.9240975886881158	0.70729	0.772347	90.485535	0.503249	0.532628	0.720302
9vdy	seed_3163119785	0.8670222756921322	0.5648643582519632	0.8478260869565217	0.8980489350108266	0.610376	0.702875	89.26696	0.592934	0.368442	0.628876
9vdy	seed_958682846	0.9316267716235146	0.4545579898435122	0.9347826086956522	0.9180714236063908	0.814065	0.849942	91.014488	0.453463	0.714009	0.821241
9vdz	seed_1812140441					0.517382	0.60059	88.908615	0.594541	0.287115	0.534023
9vdz	seed_2746317213					0.50486	0.626159	89.041626	0.625593	0.19717	0.52912
9vdz	seed_3163119785					0.553276	0.660576	89.803513	0.566123	0.270023	0.574736
9vdz	seed_958682846					0.531918	0.645704	89.260864	0.616595	0.239078	0.554675
9vjj	seed_1812140441					0.353548	0.473947	75.656723	1.1776	0.118921	0.399606
9vjj	seed_2746317213					0.344602	0.469179	77.057648	1.381315	0.131896	0.38417
9vjj	seed_3163119785					0.351474	0.472806	76.4925	1.184285	0.120111	0.389477
9vjj	seed_958682846					0.414644	0.528968	77.654152	1.043673	0.285134	0.45033
9vp0	seed_1812140441	0.0466466946255447	12.199121471445023	0.0	0.048341126580756	0.594768	0.664215	86.635033	0.596723	0.213969	0.608657
9vp0	seed_2746317213	0.0430077336662143	12.661870288639076	0.0	0.0521181601219081	0.637356	0.720333	86.844978	0.639523	0.174653	0.653951
9vp0	seed_3163119785	0.0377797843041266	12.333056419444334	0.0	0.042690977475798	0.595329	0.673791	87.056229	0.582732	0.145065	0.611021
